2.080600662935335604e-02
1.864345413844181384e-02
1.674292312538550390e-02
5.345602459479385782e-02
6.099765467949434111e-02
2.328663145471045887e-02
6.978339007787848214e-02
3.297109798010440518e-02
9.886367975815303633e-02
2.853030493025199982e-02
1.173718326260681476e-02
9.485612441952298579e-02
1.021206165804564581e-01
6.427118252804188414e-02
9.112231647668118939e-02
1.989526258911766127e-02
4.848653605612273515e-02
5.557639278120676124e-02
2.743093003417940157e-02
6.042228790349692819e-02
